positive,  "@JetBlue Thanks! Her flight leaves at 2 but she's arriving to the airport early. Wedding is in VT in Sept. Grateful you fly to BTV!!  :) "
positive,  "@USAirways we were moved to a delta direct. Thank you for the accommodations!"
positive,  "@USAirways thank you! I will be calling you! #CheapOairChat"
positive,  "@USAirways getting sorted, thanks"
positive,  "@USAirways great job today from your team with a challenging weather delay on flight 1925 out of Charlotte. #travel #friendlyteam"
positive,  "@USAirways thank you very much."
positive,  "@USAirways I made it- thx."
positive,  "@USAirways I'm glad @Beamske retweeted otherwise you would have to ignore the numerous tweets I sent. You all are fucking amazing"
positive,  "@USAirways see you on board tomorrow"
positive,  "@USAirways Waiting on my flight right now, thanks!!"
positive,  "@USAirways Excited that I'll be flying from Syracuse to interview in Dallas on Friday for the FA position- this is a goal "
positive,  "@usairways great crew for flight 504 PHX to YVR tonight! Friendly, efficient. Awesome job."
positive,  "@USAirways Thank You for your empathy there is more to this story than just the luggage but thank you for reaching out"
positive,  "@USAirways thanks very much! I got thru on the phone "
positive,  "@USAirways no worries, your flight attendant took care of it."
positive,  "@USAirways @AmericanAir Can you bring guinea pigs in small pet carrier onboard your flights?"
positive,  "@USAirways good work by flight 1798 crew.  #Chairman's recognition even in coach.  Too many #missedupgrades Late Flightly.  What's up with this?"
positive,  "Great management of @USAirways twitter account. Thank you."
positive,  "@USAirways IT HAS BEEN FOUND THANK YOU"
positive,  "@USAirways ok thanks"
positive,  "@USAirways thanks for the reply. On a good note, the pilot nailed the landing. Seriously. Kudos."
positive,  "@USAirways 4 great flights with no delays! Thank you!"
positive,  "@USAirways look out for flying rocks this time! It's a bird it's a plane! Nah never mind it's just a rock..."
positive,  "@USAirways I made it! Thanks for the help!"
positive,  "@USAirways - Huge props to Parizad at checkin in Sacramento for her help on Friday to get 3 of us home when other airlines were delayed"
positive,  "@USAirways - thanks, I hope so. Maybe you can put in a good word for me? ;-)"
positive,  "@USAirways Wow unbelievable how you treat your customers at Puerto Rico airport!  :) "
positive,  "@USAirways They were breathing very heavily. but were super helpful. Thank you."
positive,  "@USAirways okay, great. Thank you!"
positive,  "@USAirways over the phone. I called the 6170 number and she picked up almost immediately."
positive,  "@USAirways FYI your customer service rep Carol is an absolute delight. So pleasant to with with and rebooked me in lightning speed! Thanks!"
positive,  "@USAirways DOMINICK L. at La Guardia airport NYC gives the absolute best customer service! Thanku! Checking in made easy!"
positive,  "@USAirways Thanks for the information!"
positive,  "@USAirways couldn't be more thankful to your #orf and #dca crews on the ground and in the air today for help with a sick kid and a lost bag!"
positive,  "@USAirways is alright with me. Please give Scott F at BDL a bonus for excellent customer service"
positive,  "@USAirways YOU ARE THE BEST!!! YOU ARE AMAZING!!! FOLLOW ME PLEASE"
positive,  "@USAirways on a happy note our 719 crew is wonderful. Can't say enough great things about our pilot. He's doing all he can for us."
positive,  "@USAirways looks like our bag has been rescued. Thanks!"
positive,  "@USairways Since I am a loyal USAir customer I am sure that they will make this up to me-right now I want to get home "
positive,  "@USAirways - Janet ; my DEN-PHL  flight Cancelled Flightled Saturday, USAIR rescheduled automatically ; notified us by email at no additional cost."
positive,  "@USAirways the entire flight crew on flight 738 from BOS to PHL is doing a wonderful job and making this experience not totally suck.  :) "
positive,  "@USAirways thanks to the whole team for an on-time flight despite inclement weather http://t.co/eQePkkPSXM"
positive,  "@USAirways great, thank you!"
positive,  "@USAirways it's not often that an airline is so easy to work with. I needed to change my flight time and the attendants at MKE made my day!"
positive,  "@USAirways Another great flight #FunFlightAttendants. Thanks for showing my dad wonderful customer service. #flt635 #LAX #PHX #SundayFunday"
positive,  "@USAirways provided the best service for me today! Thank you so much  :) "
positive,  "@USAirways despite mechanical issues and many delays followed by a Cancelled Flightlation, still getting to Vegas thanks to great gate agents!"
positive,  "@USAirways Ann Marie at LGA is the best ticket agent ever! #excellentcustomerservice"
positive,  "@USAirways new F/As from DFW to CLT this morning did a great job. Well Done!"
positive,  "@USAirways Painless and effortless flight from Indy to PHL... Our flight attendant, Tory, was fantastic. Give that lady a raise ASAP!"
positive,  "@USAirways Thanks to the friendly US Airways staff that helped me get booked on various flights to get home today.  Almost there!"
positive,  "@USAirways On re-accommodation number Lisa (Liza?) in Raleigh was very helpful"
positive,  "@USAirways worked w/ Tiffany H at cust service desk in Charlotte and she was helpful and patient. Still stuck, but she was great."
positive,  "@USAirways Good morning."
positive,  "@USAirways thanks! http://t.co/pD7R1lL6Re"
positive,  "@USAirways First class service on US 769 PHL-MCO today from the flight attendant in F. I didn't catch her name but she was top notch!"
positive,  "@USAirways I wasnt  flying your airline tonight, however a friend was and I was present for her help. I flying United and they could learn."
positive,  "@USAirways the plane crew has been as professional and courteous as the gate agents were flustered."
positive,  "@USAirways your ticket agents at gate 4 in Providence airport rocked tonight, especially Kristy, sorry if that is not the correct spelling."
positive,  "@USAirways Thank you for your help today.  I have been a loyal US airways customer and i appreciate your responding to my tweets."
positive,  "@USAirways woohoo! He still has 1 more flight but so happy to hear they're in the air, just about cried! (Must be the preggo hormones!) thx!"
positive,  "@USAirways i hope i get the opportunity to join the team with this job opening!"
positive,  "@USAirways No Problem - he was the only person in the airport who would help  :) "
positive,  "@USAirways Nick on flight 742 was awesome. Please reward him in some way!!! He has kept us smiling on a bad day of travel. #customerservice"
positive,  "@USAirways sitting on a plane in Philadelphia for over 20 minutes waiting just to get off the plane. Great service!"
positive,  "@USAirways  big thank you to your ticketing agent Ute V at Dulles-Washington for OUTSTANDING guest service to get me rebooked"
positive,  "@USAirways I love you guys!!!"
positive,  "@USAirways your team member at DCA- Tamara R. is her name was awesome. You should have more employees like her!"
positive,  "@USAirways Stars aligned. Connecting flight was delayed into CLT. Made it! Thanks, glad to know someone is listening. Time for 80 degrees in MoBay!"
positive,  "@USAirways ok. Thank you"
positive,  "@USAirways Got it, thanks!"
positive,  "@USAirways Just spoke with a representative. Moved my flight earlier. Thank you so much for the follow up."
positive,  "@USAirways hey guys just want to say I had the best flight ever! Thank you so much. I fell asleep and actually had a wet dream."
positive,  "@USAirways me too!"
positive,  "@USAirways you can thank supervisor Jeanine and her coworkers for the excellent customer service they provided"
positive,  "@USAirways connection made. Thanks again this week. #daddyshome"
positive,  "@USAirways thank you"
positive,  "@USAirways Yes thank you. Appreciate u checking..."
positive,  "@USAirways   Just talked to reservation. Must congratulation to them. Very friendly.  Good for usair. The ONLY airline we fly."
positive,  "@USAirways awesome! Flight #676 out of philly on Tuesday. Party in row 15 if you're interested."
positive,  "@USAirways i got through and am able to switch my flight with no charge. Thank you"
positive,  "@USAirways Welcome to North Texas US Air / American Air employees. "
positive,  "@USAirways Melinda in reservations in greensboro nc is an absolute jewel thank her for me she's amazing!!!"
positive,  "@USAirways Best GAgent in a long time - Danny B. for US628 DFW-CLT. Appreciated how up to date he kept us during irrops. Super professional!"
positive,  "@USAirways "
positive,  "@USAirways thanks for helping with #reFlight Booking Problems #Cancelled Flightedflight Yvonne Anthony.  You will help us get to Tel Aviv on time.  #HappyFriday"
positive,  "@USAirways big thanks to Yvonne Anthony from the Chairman's desk.  Top tier customer service today.  #outstanding #service "
positive,  "@USAirways @AmericanAir I am so going to miss US Airways.  You always provided great service and NEVER LET ME DOWN."
positive,  "@USAirways we will...sunday! Just a few days away"
positive,  "@USAirways I will. Thank you for at least tweeting me back :)  better than most. :D"
positive,  "@USAirways Exicted to be flying with y'all soon !!"
positive,  "@USAirways FA attendant on 4553 PHL to PWM tonight was fab!  An asset to your team.  From 1F. Have a great night team!"
positive,  "@USAirways We're having 2 grandbabies in 2 weeks -- will travel to DC for the births. Thank you for the reasonable fares!  See you Saturday!"
positive,  "@USAirways Thank you, @USAirways!  Your fare to from DTW to DCA was much lower than @Delta and @SouthwestAir!  Thank you! You won me over!"
positive,  "@USAirways I know that, thanks. Evaluate further ;-) ... -Chairman"
positive,  "@USAirways thank you finally got our bag. Customer services reps were wonderful."
positive,  "@USAirways yes, it's a domestic flight. Thank you!"
positive,  "@USAirways lol me too"
positive,  "@USAirways thanks to the gate agent in State College, PA that was able to get me on an earlier flight AND figure out an earlier connection!"
positive,  "@USAirways I just think it's weird to have mileage as 666"
positive,  "@USAirways thanks"
positive,  "@USAirways #success made flight , please thank the crew of 556 great time recovery"
positive,  "@USAirways  Lilly M in SJU check in is fabulous!"
positive,  "@USAirways on the DL, send Ethan some new pants and some white revive laundry tabs. He's a great guy, good crew, he's just, err, single."
positive,  "@USAirways thank you for refunding my bag fee.  I look forward to its return today I hope."
positive,  "@USAirways thank you"
positive,  "@USAirways 1917. Thanks for the 5 hour layover in LA too :)  Icing on the cake. At least your staff was courteous and helpful.. Not #unreal"
positive,  "@USAirways thank you. We filled out a claim and hope to have the bags tomorrow."
positive,  "@usairways 4 flights in 48hrs "
positive,  "@USAirways finally rectified my flight situation! Thanks again"
positive,  "@USAirways ice cream up front! Solid"
positive,  "@USAirways shout out to the pilots and FC attendant(Eliz) of US 673. Super strong crosswinds during landing. Eliz did a super job throughout"
positive,  "@USAirways Marsha M. at Myrtle Beach is the greatest! She deserves all the respect and praise there is! #ThankYouForEverything"
positive,  "@USAirways we haven't departed yet so let's not get too high hopes.  But everything has been on schedule so far"
positive,  "@USAirways ok thank you we were told ground delay due to snow."
positive,  "@USAirways @AmericanAir First Class all the way!! Headed to @portlandjetport http://t.co/kDMq0jps02"
positive,  "@USAirways your pple did a great job w the madness however some of your systems need help. I appreciate the hard work "
positive,  "@USAirways thanks to Betty working gate at ILM and lovely gate agents here in CLT helping me get home 2 Phx tonight instead of tomorrow"
positive,  "@USAirways surprisingly quick response time by you and them. Thanks!"
positive,  "@USAirways thanks!  Can you help remind the agents it's ok?  Ps. Heard rumors of a streaming wifi TV/movie service you might be installing"
positive,  "@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE"
positive,  "@USAirways yes and our flight attendant (who is wonderful btw) secured the tray table so it's not flailing about. http://t.co/JhXWMuTx4G"
positive,  "@USAirways Thank you!!! On our way to get her bag now - thanks to having that number  :) "
positive,  "@USAirways thanks  :) "
positive,  "@USAirways YOU ARE AMAZING!!! FOLLOW ME BACK, PLEASE!!! <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3 "
positive,  "@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE"
positive,  "@USAirways You all work hard at making sure things flow smoothly. Keeping positive."
positive,  "@USAirways we are boarding now but have yet to depart.  Thanks for the response."
positive,  "@USAirways I totally understand the weather. Just frustrated. Thanks!"
positive,  "@USAirways @AmericanAir @SVLLINDIA provides you the best logistics experience for people all over India."
positive,  "@USAirways Dude named Shaquille at the desk in Charlotte was incredibly professional and helpful vs. some crazy angry people tonight"
positive,  "@USAirways Awesome USAir, TYSVM &lt;3"
positive,  "@USAirways Thank you!"
positive,  "@USAirways  glad to be home and that your great people got me home safely. Sad for others who didn't get back bc of scheduling problems."
positive,  "@USAirways Will do. I appreciate the response."
positive,  "@usairways Thanks to Kevin and team at F38ish at PHL for some great service recovery tonight. Appreciate it."
positive,  "@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!"
positive,  "@USAirways  thank you! Glad to be heading home! Great people at your call center!"
positive,  "@USAirways thx 4 replying. After trying 2 get thru many times, ; v-mail or people hanging up on, us we talked 2 tech...cont'd"
positive,  "@USAirways HA!  You're fun."
positive,  "@USAirways flying high thanks!"
positive,  "@USAirways Thanks. It would be better from the gate agent at C14 in Charlotte boarding flight 1791."
positive,  "@USAirways thanks"
positive,  "@USAirways with the weather mess in the South, I missed my connection in CLT. Impressed though with the Cust Serv phone reps today."
positive,  "@USAirways Frustrating days!No flights home, changed airlines. Thank you PHL USAirway employees ; @united for help getting me back to IAH."
positive,  "@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE  <3  <3  <3 :'(:'(:'( <3  <3  <3 "
positive,  "@USAirways thanks!"
positive,  "@USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!! <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3  <3 "
positive,  "@USAirways Sending thanks to employee Freddie in PHL Admiral Club A East for allowing me to give a day pass to my sibling stuck there today."
positive,  "@USAirways that's why u guys are my #1 choice."
positive,  "@USAirways thanks. =/"
positive,  "@USAirways how about a drink voucher for the next flight?? #winkwink"
positive,  "@USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!"
positive,  "@USAirways after missing my flight and reFlight Booking Problems 2x, I just walked onto another flight and my phone was still on the seat!!"
positive,  "@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis "
positive,  "@USAirways Haha - that will indeed be a great day!"
positive,  "@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you!  :) "
positive,  "@USAirways — I had exceptional service on flight #403 from IND to PHX!!"
positive,  "@usairways #crew keeping safety top of mind in CLT. http://t.co/a0YoSJHZMc"
positive,  "@USAirways will do. Hoping for a voucher for a future flight #Optimistic"
positive,  "@USAirways thanks"
positive,  "@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today."
positive,  "@AmericanAir thank you!"
positive,  "@AmericanAir Great, thanks. Followed."
positive,  "@AmericanAir got another flight. Thanks you"
positive,  "@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport "
positive,  "@AmericanAir yes yes yes,so glad to be headed home!"
positive,  "@AmericanAir thanks!!"
positive,  "@AmericanAir thanks so much!"
positive,  "@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh."
positive,  "@AmericanAir great, thanks!"
positive,  "@AmericanAir awesome. Thanks!"
positive,  "@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary."
positive,  "@AmericanAir These are some awesome photos. Thanks for sharing!  :D "
positive,  "@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier"
positive,  "“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp"
positive,  "@AmericanAir @dfwairport you 2 together are the best part of flying!"
positive,  "@AmericanAir Hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!"
positive,  "@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!"
positive,  "@AmericanAir got another flight. Thanks you"
positive,  "@AmericanAir yes yes yes,so glad to be headed home!"
positive,  "@AmericanAir thanks!!"
positive,  "@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx"
positive,  "@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP"
positive,  "@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie :D "
positive,  "@AmericanAir Airport snow removal method #22..."
positive,  "@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys. :) "
positive,  "@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx"
positive,  "@AmericanAir Thanks so much!"
positive,  "“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp"
positive,  "@AmericanAir Nice to read it! Thank you very much!"
positive,  "@AmericanAir @dfwairport you 2 together are the best part of flying!"
positive,  "@AmericanAir @dfwairport Guys, let it go. http://t.co/vOxcghciJi"
positive,  "@AmericanAir I can hardly believe it! Bundle up and stay warm! ;-)"
positive,  "@AmericanAir "
positive,  "@AmericanAir if I could fly an md80/dc10 I would be so happy I live that plane so much md80 is love md80 is life."
positive,  "Happy #TT to my friends @AmericanAir . Hope the weather isn't causing you too many headaches."
positive,  "@AmericanAir well have all day and all the time in the world"
positive,  "@AmericanAir oh it's nothing my issue was already resolved and I am in the air"
positive,  "@AmericanAir my boss is  :) "
positive,  "@AmericanAir Your response has been incredible. Truly amazed at the steps you have taken to enhance your customer relations. Big thank you :D "
positive,  "@AmericanAir Thank you for the quick customer service today. #RefundProcedureNotTooPainful I know that Winter Weather is not your fault."
positive,  "@AmericanAir thank you for replying. Trying to figure out how to get from there from DFW"
positive,  "@AmericanAir made it!  Thanks AA!"
positive,  "@AmericanAir why thank you!! Yayayay!!"
positive,  "@AmericanAir Thank you for being so responsive on Twitter. Truly impressive."
positive,  "Thank you, @AmericanAir! Much appreciated."
positive,  "@AmericanAir mission accomplished today, Thank you!"
positive,  "@AmericanAir fantastic thanks! Will try and tweet a photo of the view  :) "
positive,  "@AmericanAir excellent!  Love you guys!  If it is first class I'll hug ya'll!  See you shortly!"
positive,  "@AmericanAir great job TYR ground crew...now let's get this bird outta here!!!  Tell flight 3200 to wait on me...be there in 45 mikes!"
positive,  "@AmericanAir ...have you seen Blue? Go look it up  :) "
positive,  "@AmericanAir Thank you."
positive,  "@AmericanAir thanks! Flight 2160 today. Great crew!"
positive,  "@AmericanAir @USAirways Statement wasn't sent yesterday like Jeanine said. After I even called last night as well. Again, excellent service"
positive,  "@AmericanAir but your flight crews "
positive,  "@AmericanAir Thx! I hope so. IAH to DFW to OKC has turned out to be a LONG trip today and I have to work tomorrow."
positive,  "@AmericanAir appreciate it!!"
positive,  "@AmericanAir just curious. Thanks for the response as always, good or bad. Better than your competition."
positive,  "@AmericanAir Thanks!"
positive,  "@AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure:D"
positive,  "@AmericanAir @BoeingAirplanes I really would love to experience first class on that plane,looks stunning!"
positive,  "@AmericanAir I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, good seats, amazing thanks!"
positive,  "@AmericanAir @gerri_elliott You will!! Every chance I get! Thanks for keeping me Exec Platinum."
positive,  "@AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy."
positive,  "@americanair Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3"
positive,  "@AmericanAir No apology necessary. It was wind and I was on Delta. XOXO"
positive,  "@AmericanAir thank you"
positive,  "@AmericanAir Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone."
positive,  "@AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia"
positive,  "@AmericanAir Glad to hear that there were no serious injuries in the minor crash @dfwairport this evening."
positive,  "@AmericanAir I've just received the ticket. Thank you for your help"
positive,  "@AmericanAir thanks"
positive,  "@AmericanAir  TPA - ORD!!! AA1679 Another successful journey, thanks for the hospitality!"
positive,  "“@AmericanAir: @TheCandaceSmith Thanks for the shout-out, Candace! Enjoy the ride.” Always! I adore American Airlines!"
positive,  "@AmericanAir @contactcej thanks!"
positive,  "@AmericanAir the folks at the Executive Platinum desk are great pros.  They understand my displeasure with change fees and switch to SW."
positive,  "@AmericanAir He thanks you. Anything you can do to help. Would any further information help in the process?"
positive,  "@AmericanAir congrats on your call center customer service! A guy named Fidencio answered and he went above "
positive,  "@AmericanAir @maryella_green despite the inconvenience, the situation was handled quickly and we appreciate it very much!"
positive,  "@AmericanAir @maryella_green just received it, actually. Thank you!!!!!!!!!"
positive,  "@AmericanAir thanks :'( . idk if it still Late Flight but I hope I get it tonight :'("
positive,  "@AmericanAir everything for sorted out. Thanks for the help. Excited to get home tonight!"
positive,  "@AmericanAir keep up the good work.  Got me to my destination safe and on time today"
positive,  "@AmericanAir Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations"
positive,  "@AmericanAir no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!"
positive,  "@AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!"
positive,  "@AmericanAir yes, it says it should be deliver within 6 hours after pick up line."
positive,  "@AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!"
positive,  "@AmericanAir thanks... I finally got through this afternoon.   :) "
positive,  "@AmericanAir thank you, truly appreciate the help, just sent a DM"
positive,  "@AmericanAir Chicago seen from seat 6A, AA 1620. So far a great ride! On to PDX! http://t.co/X4rsvAGIjN"
positive,  "@AmericanAir thanks. Delivery status??"
positive,  "@AmericanAir Well, you guys are totally kicking a million pounds of ass. Bar none, the best SM team in the airline industry in my opinion."
positive,  "@AmericanAir THANK YOU!!!  :)  :)  :)  :)  :) "
positive,  "@AmericanAir thank you. They are processing my refund."
positive,  "@AmericanAir Thanks for asking On second plane after maintenance issue, for flight from ORD to LIT. Sitting at gate in very very warm plane"
positive,  "@AmericanAir welcome anyone who works in those conditions deserves a thank you even though I am other side of #Atlantic lol xx"
positive,  "@AmericanAir yes I have. Thanks"
positive,  "@AmericanAir $90 dollar RT ticket to Chicago? Yes, Please!"
positive,  "@AmericanAir Let's all have a extraordinary week and make it a year to remember #GoingForGreat 2015 thanks so much American Airlines!!!"
positive,  "@AmericanAir Kudos to the crew of Flt 167 today. Specially to Carlton. Loved your new 767-300. Keep up the good work AA!"
positive,  "@AmericanAir I love very much your planes, can you please follow me back? It's an amazing bussines!"
positive,  "@AmericanAir SFO. Natt (the agent who helped me) really did an awesome job."
positive,  "@AmericanAir thanks!"
positive,  "@AmericanAir well Done all of you xx"
positive,  "@AmericanAir Thanks. Having issues checking in for flight, please check our DM convo for more info."
positive,  "@AmericanAir My father loved working for you as well as PanAm"
positive,  "@AmericanAir  CXL flight. rebooked 2 PAX no problems. Thank you and everyone at AA for helping us all out!"
positive,  "@AmericanAir THANK YOU FOR ALL THE HELP!  :P You guys are the best.  #americanairlines #americanair"
positive,  "@AmericanAir exceptional customer service from AA - my misplaced item was waiting for me at checkin followed by a smooth flight. Thank you!"
positive,  "@AmericanAir thanks....."
positive,  "@AmericanAir will award me 50,000 air miles!!! Yes I am going to take a vacation! "
positive,  "@AmericanAir sure, thank you!"
positive,  ".@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one."
positive,  "@AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is."
positive,  "@AmericanAir Yay, thanks! Appreciate the help, I know it's NUTS right now with the cold and ice!"
positive,  "@AmericanAir me too. Despite the chaos, I'm still grateful for a flight home "
positive,  "@AmericanAir it's always nice coming home but I wish you'd fly LAX-MAD and keep me away from Iberia  ;p  #GoingForGreat"
positive,  "@AmericanAir those were snacks we left on purpose for your team.  :)  for being so helpful this morning at the desk and on the phone!"
positive,  "@AmericanAir thank you for responding rather quickly btw"
positive,  "@AmericanAir Thank You! CC: @packermama1"
positive,  "@AmericanAir thank you for NOT Cancelled Flighting all flights and putting my husbands life in danger driving in this weather. #safetyfirst"
positive,  "@AmericanAir awesome flight this morning on AA3230! Awesome crew and even landed early!"
positive,  "@AmericanAir  thanks hoping that by wed I can get back to DFW"
positive,  "@AmericanAir Will do. Appreciate the replies though."
positive,  "@AmericanAir Kudos to ticket agents for #2224 for making passengers check bags that are too big to fit in overhead."
positive,  "@AmericanAir thanks to Jacqueline in CLT for cleaning up @amexserve and @USAirways mess!!! Awesome service"
positive,  "@AmericanAir ok thank you. What if I can't get a hold of someone to get a new flight?"
positive,  "@AmericanAir thank you so much that helps a lot."
positive,  "@AmericanAir in miami and the  agents Rachel Wong and Marisol Pimentel were very  pleasant in a world of chaos a BIG .thank u"
positive,  "@AmericanAir no apologies required. I made it home safe thanks to you! Kudos to AA!"
positive,  "@AmericanAir no worries, loved flying with you guys. Thanks!"
positive,  "@AmericanAir would also like say kind move on adding the points !"
positive,  "@AmericanAir ok, I just received an email with my registration from your team. Thanks a lot"
positive,  "@AmericanAir thank you for doing the best you could to get me rebooked. Agent on phone "
positive,  "@AmericanAir I Love American Airlines :D"
positive,  "@AmericanAir v nice of you to give me a breakfast voucher for $7 in an airport. That almost got me a whole drink!!"
positive,  "@AmericanAir Eventually the call got through. Not sure what changed. Thank you a lot though!"
positive,  "@AmericanAir thanks. They did not charge anything in the end so all is good."
positive,  "@AmericanAir @USAirways wonderful FC FA on flight 2062 pre dawn!  Nice start to the day!"
positive,  "@AmericanAir Yep, was in one of my other camera memory card :D"
positive,  "@AmericanAir thanks for following up. I think it's fair to refund the ticket price and the two one way rental cars I had to buy."
positive,  "@AmericanAir Understood. Thanks anyway"
positive,  "@AmericanAir 1) I was on 1610 today to YYZ. I had a bit of a bag issue that was cleared up beautifully. Thank you to all of the check in"
positive,  "@AmericanAir you're my early frontrunner for best airline! #oscars2016"
positive,  "@AmericanAir Joanna did a WONDERFUL job!  Thank her for me?"
positive,  "@AmericanAir Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way there? Thanks."
positive,  "@AmericanAir Thanx for replying. DM sent"
positive,  "@AmericanAir Joanna is wonderful, new flight booked by a very friendly and helpful agent during a very stressful day! Thank You!"
positive,  "“@AmericanAir: @nlrphoto Those are very beautiful photos!” Thx! Would marketing dept be interested in buying?"
positive,  "@AmericanAir we made it so no worries... You guys did good tonight and even put @ESPN_CoachMack on my flight #firstclass"
positive,  "@AmericanAir You have a lot on your pLate Flight dealing with Cancelled Flightlations and weather tonite. Those are more important. I know you will respond."
positive,  "@AmericanAir #americanview New paint scheme looks great! #usairways http://t.co/Gt6umHbh43"
positive,  "@AmericanAir thank you for the update!"
positive,  "@AmericanAir I tried that. They won't book us with another airline. I wish I had flown with you! We are now stuck in FL til Weds."
positive,  "@AmericanAir I'm booked for Tuesday night. 60 degrees in Alabama right now. I'm good. Stay warm and safe."
positive,  "Thank you for sending more details  @AmericanAir: They're pretty handy dandy. more info here: http://t.co/FvlxIRh1F1 #LookforwardtoflywithAA"
positive,  "@AmericanAir @DAI_President Good luck at DFW this evening AA!"
positive,  "@AmericanAir no worries even though I was talking about seat assignment  :) "
positive,  "@AmericanAir Great seats on this aircraft!"
positive,  "@AmericanAir DONE!! thank you so much!!"
positive,  "@AmericanAir it was 1265 coming and next catching 2396 home to DCA. Let's get another great leg too tonight!"
positive,  "@AmericanAir versus @JetBlue "
positive,  "@americanair @bershawnjackson big UPS to Newark airport staff "
positive,  "@AmericanAir ok, thanks you! Have a great night AA team!"
positive,  "@AmericanAir many trips coming up!  I will see you soon :D "
positive,  "@AmericanAir pretty impressed with the in flight entertainment. Full touch, usable, smooth, good selection."
positive,  "@AmericanAir I'm great thanks keep up the good work"
positive,  "@AmericanAir shoutout to the agent on duty now @ Gate B1 #ABQ / outstanding customer service w delayed FLT 336 http://t.co/OoEJ4d4JoP"
positive,  "@AmericanAir Hmm. Looks like you looked at my tweet from last month, not this one. Was able to get U.K. agent to help me, thanks."
positive,  "“@AmericanAir: @Dawn_Davis You're very welcome, Dawn. We love taking you flying. Let's do it again!” Again in 1 week!"
positive,  "@AmericanAir awesome! Thx"
positive,  "@AmericanAir 1138 got us to LGA safely. Thanks for taking the time to make the plane safe before flying!"
positive,  "@AmericanAir flights have been on time Late Flightly though!"
positive,  "@AmericanAir I would like to thank the customer service team for their response to my Cancelled Flightled flight but just offering to (cont)"
positive,  "@AmericanAir RDU Customer Service is awesome. Thanks! Give em all bonuses."
positive,  "@AmericanAir I'm flying with your competitor today, starts with an U and ends with D. I will never make that mistake again. #americanforlife"
positive,  "@AmericanAir Always enjoy my time. Now on the plane to DFW!"
positive,  "@AmericanAir Always love opening the upgrade email."
positive,  "@AmericanAir Flight 2954, Dallas to Grand Junction #AmazingFlightCrew"
positive,  "@AmericanAir Nicest people ever flight to Chicago.Thanks David Deane "
positive,  "@AmericanAir appreciate update. Have also appreciated our pilots effort to explain to us just now. Accurate, authoritative comms is vital."
